Match Flag,Title,RatID,Substance,Concentration,Condition,Age,RaterFN,Rater,DataFlag1,DataFlag2,Observation date,Media file,Total Hedonic (-MM),Total Aversive,?,cr,fe,ff,g,hs,ltp,mm,o,pd,pl,pp,start,tp,Run Date,DataFlag3,Obs Title,Date Assigned,Date Due,Randomizer,Notes,Intercept BLUP (RAW),Slope BLUP (RAW),[Model Intercept Estimate],[Age*Day b],MAC,ROC,BEC (mg/dL),Residual BEC (mg/dL),Max g.kg Last 10 Sessions,Drinking Level,TOTAL ETOH Swap Consumed (g/kg),Total ETOH Consumed Extreme Quartiles,Total Ethanol Consumed All Quartiles,Total ETOH Consumed Median Split,Max g/kg Last 10 Extreme Quartiles,Max g/kg Last 10 All Quartiles,Max g/kg Last 10 Median Split,Mean(ETOH Swap Consumed (g/kg)),BLUP,Estimate,MAC3,ROC3,1/Root(BEC),g/kg EtOH Consumed
3,18353,14,Water1,0,EtOH,Adolescent,Mykenzi,MA,wk3,i,2/22/2019 22:40,C:/Users/myken/Documents/K-State Homework/Cain Lab/BORIS/cache/2.17.19/18353.MP4,145,2,0,0,0,0,2,0,0,0,0,0,0,0,1,145,4/14/2018,,ABHV TR 18353 MA  wk3 i,17-Feb,24-Feb,35,Sample was light (not 36ul),0.47096725,0.00645481,0.5939055,-0.03699,1.06487275,-0.0305352,58.4,23.18155867,5.65230077,Middle,59.03569358,High,4th Q,High,,3rd Q,High,3.689730849,0.770877788,Intercept,1.222877788,-0.051062401,0.130855981,1.584455696
3,18355,14,Sucrose,3.4,EtOH,Adolescent,Mateo,MS,wk6,i,3/21/2019 14:01,C:/Users/Mateo/Google Drive/ABHV - Mateo/Week 6 - Mar 17 - Due Mar 24/18355.MP4,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,4/16/2018,,ABHV TR 18355 MS  wk6 i,17-Mar,24-Mar,89,Sample was light (not 36ul),0.47096725,0.00645481,0.5939055,-0.03699,1.06487275,-0.0305352,58.4,23.18155867,5.65230077,Middle,59.03569358,High,4th Q,High,,3rd Q,High,3.689730849,0.770877788,Intercept,1.222877788,-0.051062401,0.130855981,1.584455696
3,18356,14,Sucrose,34,EtOH,Adolescent,TJ,TW,wk4,i,2/20/2019 19:18,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 4 - Feb 17 - Due Feb 24/18356.MP4,222,4,0,0,0,0,4,0,0,0,0,0,0,0,1,222,4/17/2018,,ABHV TR 18356 TW  wk4 i,17-Feb,24-Feb,36,Sample was light (not 36ul),0.47096725,0.00645481,0.5939055,-0.03699,1.06487275,-0.0305352,58.4,23.18155867,5.65230077,Middle,59.03569358,High,4th Q,High,,3rd Q,High,3.689730849,0.770877788,Intercept,1.222877788,-0.051062401,0.130855981,1.584455696
3,18357,14,Ethanol,40,EtOH,Adolescent,Mateo,MS,wk5,i,3/19/2019 22:18,C:/Users/Mateo/Google Drive/ABHV - Mateo/Week 5 - Mar 3 - Due Mar 8/18357.MP4,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,4/18/2018,,ABHV TR 18357 MS  wk5 i,3-Mar,8-Mar,70,Sample was light (not 36ul),0.47096725,0.00645481,0.5939055,-0.03699,1.06487275,-0.0305352,58.4,23.18155867,5.65230077,Middle,59.03569358,High,4th Q,High,,3rd Q,High,3.689730849,0.770877788,Intercept,1.222877788,-0.051062401,0.130855981,1.584455696
3,18358,14,Ethanol,20,EtOH,Adolescent,Jared,JR,wk1,i,2/7/2019 10:36,D:/Boris videos/020319/18358.MP4,163,8,0,0,0,0,7,1,0,0,1,0,0,0,1,163,4/19/2018,,ABHV TR 18358 JR  wk1 i,3-Feb,10-Feb,2,Sample was light (not 36ul),0.47096725,0.00645481,0.5939055,-0.03699,1.06487275,-0.0305352,58.4,23.18155867,5.65230077,Middle,59.03569358,High,4th Q,High,,3rd Q,High,3.689730849,0.770877788,Intercept,1.222877788,-0.051062401,0.130855981,1.584455696
3,18359,14,Ethanol,5,EtOH,Adolescent,TJ,TW,wk1,i,1/30/2019 19:15,C:/Users/Kiersten/Videos/TR Videos/18359.MP4,147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147,4/20/2018,,ABHV TR 18359 TW  wk1 i,28-Jan,3-Feb,10,Sample was light (not 36ul),0.47096725,0.00645481,0.5939055,-0.03699,1.06487275,-0.0305352,58.4,23.18155867,5.65230077,Middle,59.03569358,High,4th Q,High,,3rd Q,High,3.689730849,0.770877788,Intercept,1.222877788,-0.051062401,0.130855981,1.584455696
3,18392,15,Water2,0,EtOH,Adolescent,Mykenzi,MA,wk7,i,3/30/2019 21:46,C:/Users/myken/Documents/K-State Homework/Cain Lab/BORIS/cache/3.24.19/18392.MP4,60,5,0,0,0,0,5,0,0,0,0,0,0,0,1,60,4/21/2018,,ABHV TR 18392 MA  wk7 i,22-Mar,31-Mar,11,,-0.7923688,-0.0483875,0.5939055,-0.03699,-0.1984633,-0.0853775,14,0.479687981,3.54354546,Low,36.15378686,,3rd Q,High,,2nd Q,Low,2.259611679,-0.644741888,Intercept,-0.192741888,-0.10529228,0.267261242,0.27820946
3,18385,15,Water1,0,EtOH,Adolescent,Mateo,MS,wk6,i,3/21/2019 14:33,C:/Users/Mateo/Google Drive/ABHV - Mateo/Week 6 - Mar 17 - Due Mar 24/18385.MP4,94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,94,4/14/2018,,ABHV TR 18385 MS  wk6 i,17-Mar,24-Mar,91,,-0.7923688,-0.0483875,0.5939055,-0.03699,-0.1984633,-0.0853775,14,0.479687981,3.54354546,Low,36.15378686,,3rd Q,High,,2nd Q,Low,2.259611679,-0.644741888,Intercept,-0.192741888,-0.10529228,0.267261242,0.27820946
3,18386,15,Sucrose,34,EtOH,Adolescent,Jared,JR,wk6,i,3/22/2019 8:59,D:/Boris videos/031719/18386.MP4,206,7,0,0,0,0,7,0,0,0,1,0,0,0,1,206,4/15/2018,,ABHV TR 18386 JR  wk6 i,17-Mar,24-Mar,87,,-0.7923688,-0.0483875,0.5939055,-0.03699,-0.1984633,-0.0853775,14,0.479687981,3.54354546,Low,36.15378686,,3rd Q,High,,2nd Q,Low,2.259611679,-0.644741888,Intercept,-0.192741888,-0.10529228,0.267261242,0.27820946
3,18387,15,Sucrose,3.4,EtOH,Adolescent,Mykenzi,MA,wk3,i,2/23/2019 17:25,C:/Users/myken/Documents/K-State Homework/Cain Lab/BORIS/cache/2.17.19/18387.MP4,142,1,0,0,0,0,1,0,0,0,0,0,0,0,1,142,4/16/2018,,ABHV TR 18387 MA  wk3 i,17-Feb,24-Feb,37,,-0.7923688,-0.0483875,0.5939055,-0.03699,-0.1984633,-0.0853775,14,0.479687981,3.54354546,Low,36.15378686,,3rd Q,High,,2nd Q,Low,2.259611679,-0.644741888,Intercept,-0.192741888,-0.10529228,0.267261242,0.27820946
3,18388,15,Sucrose,0.34,EtOH,Adolescent,TJ,TW,wk0,i,1/27/2019 15:41,C:/Users/Kiersten/Videos/TR Videos/18388.MP4,64,23,0,0,2,8,1,3,0,0,0,9,0,0,1,64,4/17/2018,,ABHV TR 18388 TW  wk0 i,27-Jan,28-Jan,4,,-0.7923688,-0.0483875,0.5939055,-0.03699,-0.1984633,-0.0853775,14,0.479687981,3.54354546,Low,36.15378686,,3rd Q,High,,2nd Q,Low,2.259611679,-0.644741888,Intercept,-0.192741888,-0.10529228,0.267261242,0.27820946
3,18389,15,Ethanol,5,EtOH,Adolescent,Chase,CC,wk5,i,3/9/2019 11:47,/Users/admin/Downloads/18389.MP4,29,10,0,0,0,6,2,1,0,0,0,1,0,0,1,29,4/18/2018,,ABHV TR 18389 CC  wk5 i,3-Mar,8-Mar,72,,-0.7923688,-0.0483875,0.5939055,-0.03699,-0.1984633,-0.0853775,14,0.479687981,3.54354546,Low,36.15378686,,3rd Q,High,,2nd Q,Low,2.259611679,-0.644741888,Intercept,-0.192741888,-0.10529228,0.267261242,0.27820946
3,18390,15,Ethanol,20,EtOH,Adolescent,TJ,TW,wk3,i,2/12/2019 19:37,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 3 - Feb 10 - Due Feb 17/18390.MP4,167,26,0,0,0,1,21,2,0,0,0,2,0,0,1,167,4/19/2018,,ABHV TR 18390 TW  wk3 i,10-Feb,17-Feb,28,,-0.7923688,-0.0483875,0.5939055,-0.03699,-0.1984633,-0.0853775,14,0.479687981,3.54354546,Low,36.15378686,,3rd Q,High,,2nd Q,Low,2.259611679,-0.644741888,Intercept,-0.192741888,-0.10529228,0.267261242,0.27820946
3,18391,15,Ethanol,40,EtOH,Adolescent,Joanne,JG,wk2,i,2/16/2019 22:57,C:/Users/BNEURO01/Downloads/18391.MP4,217,3,0,0,0,0,3,0,0,0,0,0,0,0,1,217,4/20/2018,,ABHV TR 18391 JG  wk2 i,10-Feb,17-Feb,41,,-0.7923688,-0.0483875,0.5939055,-0.03699,-0.1984633,-0.0853775,14,0.479687981,3.54354546,Low,36.15378686,,3rd Q,High,,2nd Q,Low,2.259611679,-0.644741888,Intercept,-0.192741888,-0.10529228,0.267261242,0.27820946
3,18424,16,Water2,0,EtOH,Adolescent,Jared,JR,wk7,i,3/29/2019 15:21,D:/Boris videos/032419/18424.MP4,136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136,4/21/2018,,ABHV TR 18424 JR  wk7 i,22-Mar,31-Mar,31,,-1.0254412,0.02624949,0.5939055,-0.03699,-0.4315357,-0.0107405,12.9,-9.69033183,4.21107955,Low,31.90301521,,2nd Q,Low,,2nd Q,Low,1.993938451,-0.966686898,Intercept,-0.514686898,0.003376493,0.278423023,0.434692082
3,18417,16,Water1,0,EtOH,Adolescent,TJ,TW,wk1,i,1/31/2019 18:42,C:/Users/Kiersten/Videos/TR Videos/18417.MP4,194,20,0,0,0,0,20,0,0,0,0,0,30,0,1,164,4/14/2018,,ABHV TR 18417 TW  wk1 i,28-Jan,3-Feb,13,,-1.0254412,0.02624949,0.5939055,-0.03699,-0.4315357,-0.0107405,12.9,-9.69033183,4.21107955,Low,31.90301521,,2nd Q,Low,,2nd Q,Low,1.993938451,-0.966686898,Intercept,-0.514686898,0.003376493,0.278423023,0.434692082
3,18418,16,Sucrose,34,EtOH,Adolescent,Mateo,MS,wk3,i,2/26/2019 0:14,C:/Users/Mateo/Google Drive/ABHV - Mateo/Week 3 - Feb 17 - Due Feb 24/18418.MP4,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,4/15/2018,,ABHV TR 18418 MS  wk3 i,17-Feb,24-Feb,41,,-1.0254412,0.02624949,0.5939055,-0.03699,-0.4315357,-0.0107405,12.9,-9.69033183,4.21107955,Low,31.90301521,,2nd Q,Low,,2nd Q,Low,1.993938451,-0.966686898,Intercept,-0.514686898,0.003376493,0.278423023,0.434692082
3,18419,16,Sucrose,3.4,EtOH,Adolescent,Jared,JR,wk4,i,3/2/2019 18:35,D:/Boris videos/022419/18419.MP4,127,1,0,0,0,0,1,0,0,0,0,0,0,0,1,127,4/16/2018,,ABHV TR 18419 JR  wk4 i,24-Feb,3-Mar,61,,-1.0254412,0.02624949,0.5939055,-0.03699,-0.4315357,-0.0107405,12.9,-9.69033183,4.21107955,Low,31.90301521,,2nd Q,Low,,2nd Q,Low,1.993938451,-0.966686898,Intercept,-0.514686898,0.003376493,0.278423023,0.434692082
3,18420,16,Sucrose,0.34,EtOH,Adolescent,TJ,TW,wk8,i,3/23/2019 14:18,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 8 - Mar 17 - Due Mar 24/18420.MP4,208,5,0,0,0,0,5,0,0,0,0,0,0,0,1,208,4/17/2018,,ABHV TR 18420 TW  wk8 i,17-Mar,24-Mar,97,,-1.0254412,0.02624949,0.5939055,-0.03699,-0.4315357,-0.0107405,12.9,-9.69033183,4.21107955,Low,31.90301521,,2nd Q,Low,,2nd Q,Low,1.993938451,-0.966686898,Intercept,-0.514686898,0.003376493,0.278423023,0.434692082
3,18421,16,Ethanol,40,EtOH,Adolescent,TJ,TW,wk8,i,3/18/2019 19:47,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 8 - Mar 17 - Due Mar 24/18421.MP4,277,13,0,0,0,0,13,0,0,0,0,0,0,0,1,277,4/18/2018,,ABHV TR 18421 TW  wk8 i,17-Mar,24-Mar,94,,-1.0254412,0.02624949,0.5939055,-0.03699,-0.4315357,-0.0107405,12.9,-9.69033183,4.21107955,Low,31.90301521,,2nd Q,Low,,2nd Q,Low,1.993938451,-0.966686898,Intercept,-0.514686898,0.003376493,0.278423023,0.434692082
3,18422,16,Ethanol,20,EtOH,Adolescent,Mykenzi,MA,wk1,i,2/17/2019 21:17,C:/Users/myken/Documents/K-State Homework/Cain Lab/BORIS/cache/18422.MP4,47,7,0,0,0,1,3,0,0,0,0,3,0,0,1,47,4/19/2018,,ABHV TR 18422 MA  wk1 i,3-Feb,10-Feb,14,,-1.0254412,0.02624949,0.5939055,-0.03699,-0.4315357,-0.0107405,12.9,-9.69033183,4.21107955,Low,31.90301521,,2nd Q,Low,,2nd Q,Low,1.993938451,-0.966686898,Intercept,-0.514686898,0.003376493,0.278423023,0.434692082
3,18423,16,Ethanol,5,EtOH,Adolescent,TJ,TW,wk8,i,3/23/2019 18:22,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 8 - Mar 17 - Due Mar 24/18423.MP4,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,4/20/2018,,ABHV TR 18423 TW  wk8 i,17-Mar,24-Mar,100,,-1.0254412,0.02624949,0.5939055,-0.03699,-0.4315357,-0.0107405,12.9,-9.69033183,4.21107955,Low,31.90301521,,2nd Q,Low,,2nd Q,Low,1.993938451,-0.966686898,Intercept,-0.514686898,0.003376493,0.278423023,0.434692082
3,18456,17,Water2,0,EtOH,Adolescent,TJ,TW,wk9,i,3/30/2019 19:47,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 9 - Mar 24 - Due Mar 31/18456.MP4,280,6,0,0,0,0,3,2,0,0,0,0,0,1,1,280,4/21/2018,,ABHV TR 18456 TW  wk9 i,22-Mar,31-Mar,44,,0.08679327,-0.0069196,0.5939055,-0.03699,0.68069877,-0.0439096,14,-19.66098108,6.49367841,Middle,52.07628185,,3rd Q,High,,3rd Q,High,3.254767616,-0.246332042,Intercept,0.205667959,0.019144386,0.267261242,0.575874126
3,18449,17,Water1,0,EtOH,Adolescent,TJ,TW,wk0,i,1/27/2019 16:14,C:/Users/Kiersten/Videos/TR Videos/18449.MP4,37,24,0,1,2,0,11,0,0,0,0,9,0,1,1,37,4/14/2018,,ABHV TR 18449 TW  wk0 i,27-Jan,28-Jan,4,,0.08679327,-0.0069196,0.5939055,-0.03699,0.68069877,-0.0439096,14,-19.66098108,6.49367841,Middle,52.07628185,,3rd Q,High,,3rd Q,High,3.254767616,-0.246332042,Intercept,0.205667959,0.019144386,0.267261242,0.575874126
3,18453,17,Sucrose,0.34,EtOH,Adolescent,TJ,TW,wk4,i,2/22/2019 19:30,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 4 - Feb 17 - Due Feb 24/18453.MP4,32,12,0,0,0,0,0,0,0,0,0,12,0,0,1,32,4/18/2018,,ABHV TR 18453 TW  wk4 i,17-Feb,24-Feb,41,,0.08679327,-0.0069196,0.5939055,-0.03699,0.68069877,-0.0439096,14,-19.66098108,6.49367841,Middle,52.07628185,,3rd Q,High,,3rd Q,High,3.254767616,-0.246332042,Intercept,0.205667959,0.019144386,0.267261242,0.575874126
3,18454,17,Sucrose,3.4,EtOH,Adolescent,Jared,JR,wk4,i,3/4/2019 18:11,D:/Boris videos/022419/18454.MP4,212,4,0,0,0,0,4,0,0,0,0,0,0,0,0,212,4/19/2018,,ABHV TR 18454 JR  wk4 i,24-Feb,3-Mar,68,,0.08679327,-0.0069196,0.5939055,-0.03699,0.68069877,-0.0439096,14,-19.66098108,6.49367841,Middle,52.07628185,,3rd Q,High,,3rd Q,High,3.254767616,-0.246332042,Intercept,0.205667959,0.019144386,0.267261242,0.575874126
3,18455,17,Sucrose,34,EtOH,Adolescent,Mykenzi,MA,wk1,i,2/10/2019 13:12,C:/Users/myken/Documents/K-State Homework/Cain Lab/BORIS/cache/18455.MP4,324,19,0,0,0,0,19,0,0,0,0,0,0,0,1,324,4/20/2018,,ABHV TR 18455 MA  wk1 i,3-Feb,10-Feb,5,,0.08679327,-0.0069196,0.5939055,-0.03699,0.68069877,-0.0439096,14,-19.66098108,6.49367841,Middle,52.07628185,,3rd Q,High,,3rd Q,High,3.254767616,-0.246332042,Intercept,0.205667959,0.019144386,0.267261242,0.575874126
3,18450,17,Ethanol,5,EtOH,Adolescent,TJ,TW,wk3,i,2/12/2019 19:04,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 3 - Feb 10 - Due Feb 17/18450.MP4,36,23,0,0,0,0,0,0,0,0,0,23,0,0,1,36,4/15/2018,,ABHV TR 18450 TW  wk3 i,10-Feb,17-Feb,28,,0.08679327,-0.0069196,0.5939055,-0.03699,0.68069877,-0.0439096,14,-19.66098108,6.49367841,Middle,52.07628185,,3rd Q,High,,3rd Q,High,3.254767616,-0.246332042,Intercept,0.205667959,0.019144386,0.267261242,0.575874126
3,18452,17,Ethanol,40,EtOH,Adolescent,Chase,CC,wk1,i,2/16/2019 14:53,/Users/admin/Downloads/18452.MP4,43,10,0,0,2,2,1,1,0,0,0,4,0,0,1,43,4/17/2018,,ABHV TR 18452 CC  wk1 i,3-Feb,10-Feb,15,,0.08679327,-0.0069196,0.5939055,-0.03699,0.68069877,-0.0439096,14,-19.66098108,6.49367841,Middle,52.07628185,,3rd Q,High,,3rd Q,High,3.254767616,-0.246332042,Intercept,0.205667959,0.019144386,0.267261242,0.575874126
3,18488,18,Water2,0,EtOH,Adolescent,TJ,TW,wk9,i,3/24/2019 20:52,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 9 - Mar 24 - Due Mar 31/18488.MP4,181,7,0,0,0,6,0,1,0,0,0,0,0,0,1,181,4/21/2018,,ABHV TR 18488 TW  wk9 i,22-Mar,31-Mar,22,,-0.7757278,-0.0034704,0.5939055,-0.03699,-0.1818223,-0.0404604,15.2,-5.854509409,4.1175,Low,36.43991762,,3rd Q,High,,2nd Q,Low,2.277494851,-0.682679199,Intercept,-0.230679199,-0.039200452,0.256494588,0.281058021
3,18481,18,Water1,0,EtOH,Adolescent,TJ,TW,wk4,i,2/20/2019 19:47,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 4 - Feb 17 - Due Feb 24/18481.MP4,116,12,0,0,3,2,0,2,0,0,0,5,0,0,1,116,4/14/2018,,ABHV TR 18481 TW  wk4 i,17-Feb,24-Feb,38,,-0.7757278,-0.0034704,0.5939055,-0.03699,-0.1818223,-0.0404604,15.2,-5.854509409,4.1175,Low,36.43991762,,3rd Q,High,,2nd Q,Low,2.277494851,-0.682679199,Intercept,-0.230679199,-0.039200452,0.256494588,0.281058021
3,18485,18,Sucrose,34,EtOH,Adolescent,Joanne,JG,wk1,i,2/9/2019 21:20,C:/Users/BNEURO01/Downloads/18485.MP4,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,4/18/2018,,ABHV TR 18485 JG  wk1 i,3-Feb,10-Feb,17,,-0.7757278,-0.0034704,0.5939055,-0.03699,-0.1818223,-0.0404604,15.2,-5.854509409,4.1175,Low,36.43991762,,3rd Q,High,,2nd Q,Low,2.277494851,-0.682679199,Intercept,-0.230679199,-0.039200452,0.256494588,0.281058021
3,18486,18,Sucrose,3.4,EtOH,Adolescent,Mateo,MS,wk6,i,3/25/2019 0:00,C:/Users/Mateo/Google Drive/ABHV - Mateo/Week 6 - Mar 17 - Due Mar 24/18486.MP4,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,4/19/2018,,ABHV TR 18486 MS  wk6 i,17-Mar,24-Mar,100,,-0.7757278,-0.0034704,0.5939055,-0.03699,-0.1818223,-0.0404604,15.2,-5.854509409,4.1175,Low,36.43991762,,3rd Q,High,,2nd Q,Low,2.277494851,-0.682679199,Intercept,-0.230679199,-0.039200452,0.256494588,0.281058021
3,18487,18,Sucrose,0.34,EtOH,Adolescent,Mykenzi,MA,wk2,i,2/19/2019 22:45,C:/Users/myken/Documents/K-State Homework/Cain Lab/BORIS/cache/2.10.19/18487.MP4,39,19,0,0,3,3,0,2,0,0,0,11,0,0,1,39,4/20/2018,,ABHV TR 18487 MA  wk2 i,10-Feb,17-Feb,24,,-0.7757278,-0.0034704,0.5939055,-0.03699,-0.1818223,-0.0404604,15.2,-5.854509409,4.1175,Low,36.43991762,,3rd Q,High,,2nd Q,Low,2.277494851,-0.682679199,Intercept,-0.230679199,-0.039200452,0.256494588,0.281058021
3,18482,18,Ethanol,5,EtOH,Adolescent,Joanne,JG,wk1,i,2/9/2019 21:21,C:/Users/BNEURO01/Downloads/18482.MP4,58,13,0,0,0,0,0,0,0,0,0,13,0,0,1,58,4/15/2018,,ABHV TR 18482 JG  wk1 i,3-Feb,10-Feb,26,,-0.7757278,-0.0034704,0.5939055,-0.03699,-0.1818223,-0.0404604,15.2,-5.854509409,4.1175,Low,36.43991762,,3rd Q,High,,2nd Q,Low,2.277494851,-0.682679199,Intercept,-0.230679199,-0.039200452,0.256494588,0.281058021
3,18483,18,Ethanol,20,EtOH,Adolescent,Chase,CC,wk4,i,2/26/2019 20:59,/Users/admin/Downloads/18483.MP4,34,14,0,0,0,0,0,0,0,0,0,14,0,0,1,34,4/16/2018,,ABHV TR 18483 CC  wk4 i,24-Feb,3-Mar,55,,-0.7757278,-0.0034704,0.5939055,-0.03699,-0.1818223,-0.0404604,15.2,-5.854509409,4.1175,Low,36.43991762,,3rd Q,High,,2nd Q,Low,2.277494851,-0.682679199,Intercept,-0.230679199,-0.039200452,0.256494588,0.281058021
3,18484,18,Ethanol,40,EtOH,Adolescent,Mateo,MS,wk1,i,2/17/2019 15:20,C:/Users/Mateo/Downloads/18484.MP4,95,8,0,0,0,0,0,0,0,0,0,8,0,0,0,95,4/17/2018,,ABHV TR 18484 MS  wk1 i,3-Feb,10-Feb,13,,-0.7757278,-0.0034704,0.5939055,-0.03699,-0.1818223,-0.0404604,15.2,-5.854509409,4.1175,Low,36.43991762,,3rd Q,High,,2nd Q,Low,2.277494851,-0.682679199,Intercept,-0.230679199,-0.039200452,0.256494588,0.281058021
3,18520,19,Water2,0,EtOH,Adolescent,Jared,JR,wk7,i,3/30/2019 12:12,D:/Boris videos/032419/18520.MP4,91,4,0,0,0,0,3,1,0,0,0,0,0,0,1,91,4/21/2018,,ABHV TR 18520 JR  wk7 i,22-Mar,31-Mar,57,,-1.1905705,-0.0053533,0.5939055,-0.03699,-0.596665,-0.0423433,8.4,-7.820386869,2.94107143,Low,28.92059254,,2nd Q,Low,,2nd Q,Low,1.807537034,-1.146164955,Intercept,-0.694164955,-0.036244296,0.34503278,0.837457627
3,18513,19,Water1,0,EtOH,Adolescent,TJ,TW,wk2,i,2/4/2019 20:50,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 2 - Feb 3 - Due Feb 10/18513.MP4,130,6,0,0,0,0,6,0,0,0,0,0,1,0,0,129,4/14/2018,,ABHV TR 18513 TW  wk2 i,2-Feb,10-Feb,3,,-1.1905705,-0.0053533,0.5939055,-0.03699,-0.596665,-0.0423433,8.4,-7.820386869,2.94107143,Low,28.92059254,,2nd Q,Low,,2nd Q,Low,1.807537034,-1.146164955,Intercept,-0.694164955,-0.036244296,0.34503278,0.837457627
3,18517,19,Sucrose,0.34,EtOH,Adolescent,Joanne,JG,wk2,i,2/16/2019 22:58,C:/Users/BNEURO01/Downloads/18517.MP4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,4/18/2018,,ABHV TR 18517 JG  wk2 i,10-Feb,17-Feb,42,,-1.1905705,-0.0053533,0.5939055,-0.03699,-0.596665,-0.0423433,8.4,-7.820386869,2.94107143,Low,28.92059254,,2nd Q,Low,,2nd Q,Low,1.807537034,-1.146164955,Intercept,-0.694164955,-0.036244296,0.34503278,0.837457627
3,18518,19,Sucrose,3.4,EtOH,Adolescent,Mateo,MS,wk1,i,2/17/2019 15:04,C:/Users/Mateo/Downloads/18518.MP4,105,1,0,0,0,0,1,0,0,0,0,0,0,0,0,105,4/19/2018,,ABHV TR 18518 MS  wk1 i,3-Feb,10-Feb,8,,-1.1905705,-0.0053533,0.5939055,-0.03699,-0.596665,-0.0423433,8.4,-7.820386869,2.94107143,Low,28.92059254,,2nd Q,Low,,2nd Q,Low,1.807537034,-1.146164955,Intercept,-0.694164955,-0.036244296,0.34503278,0.837457627
3,18519,19,Sucrose,34,EtOH,Adolescent,TJ,TW,wk6,i,3/10/2019 16:58,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 6 - Mar 3 - Due Mar 8/18519.MP4,293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,293,4/20/2018,,ABHV TR 18519 TW  wk6 i,3-Mar,10-Mar,72,,-1.1905705,-0.0053533,0.5939055,-0.03699,-0.596665,-0.0423433,8.4,-7.820386869,2.94107143,Low,28.92059254,,2nd Q,Low,,2nd Q,Low,1.807537034,-1.146164955,Intercept,-0.694164955,-0.036244296,0.34503278,0.837457627
3,18514,19,Ethanol,40,EtOH,Adolescent,TJ,TW,wk7,i,3/14/2019 20:20,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 7 - Mar 8 - Due Mar 17/18514.MP4,137,20,0,2,2,0,4,3,0,0,0,9,0,0,1,137,4/15/2018,,ABHV TR 18514 TW  wk7 i,10-Mar,17-Mar,89,,-1.1905705,-0.0053533,0.5939055,-0.03699,-0.596665,-0.0423433,8.4,-7.820386869,2.94107143,Low,28.92059254,,2nd Q,Low,,2nd Q,Low,1.807537034,-1.146164955,Intercept,-0.694164955,-0.036244296,0.34503278,0.837457627
3,18515,19,Ethanol,20,EtOH,Adolescent,Jared,JR,wk2,i,2/16/2019 12:12,D:/Boris videos/021019/18515.MP4,24,1,0,0,0,0,1,0,0,0,1,0,0,0,1,24,4/16/2018,,ABHV TR 18515 JR  wk2 i,10-Feb,17-Feb,22,,-1.1905705,-0.0053533,0.5939055,-0.03699,-0.596665,-0.0423433,8.4,-7.820386869,2.94107143,Low,28.92059254,,2nd Q,Low,,2nd Q,Low,1.807537034,-1.146164955,Intercept,-0.694164955,-0.036244296,0.34503278,0.837457627
